graph_id,family,split,pair,contract_type,pattern,num_levels,duplicate_vector,sum_options,max_options_per_level,disable_steps_worst,deploy_gas,best_claim_gas,worst_claim_gas,refund_gas,actual_deploy_calldata_bytes,actual_deploy_sstore_count,actual_deploy_call_count,actual_deploy_opcode_steps,actual_best_claim_calldata_bytes,actual_best_claim_sstore_count,actual_best_claim_call_count,actual_best_claim_opcode_steps,actual_worst_path_calldata_bytes,actual_worst_path_sstore_count,actual_worst_path_call_count,actual_worst_path_opcode_steps,actual_refund_path_calldata_bytes,actual_refund_path_sstore_count,actual_refund_path_call_count,actual_refund_path_opcode_steps
random_v1_58,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,4|4,8,4,1,1884711,71641,133204,112464,8937,41,0,6288,324,1,1,1241,552,2,1,2253,40,2,1,524
random_v1_59,random_v1,train,D->B|evm|fund:db,CTLCOnly,single-level,1,1,1,1,0,1192635,81164,81164,59561,7219,12,0,1638,580,1,1,2157,580,1,1,2157,4,1,1,229
random_v1_59,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1331110,80267,80267,59539,7945,17,0,2512,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_59,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_59,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1146799,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_59,random_v1,train,C->E|evm|fund:ce,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_59,random_v1,train,E->F|evm|fund:ef,CTLCOnly,single-level,1,1,1,1,0,1123887,68735,68735,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_59,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1538424,80267,137535,112464,8297,26,0,3883,516,1,1,1953,648,2,1,2609,40,2,1,524
random_v1_6,random_v1,train,B->D|evm|fund:bd,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285286,75924,75924,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_6,random_v1,train,E->A|evm|fund:ea,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_6,random_v1,train,C->D|evm|fund:cd,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_6,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_6,random_v1,train,B->C|evm|fund:bc,CTLCOnly,single-level,1,1,1,1,0,1169723,77013,77013,59561,7187,11,0,1550,484,1,1,1816,484,1,1,1816,4,1,1,229
random_v1_6,random_v1,train,B->E|evm|fund:be,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_60,random_v1,train,B->D|evm|fund:bd,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1400964,71617,128885,112464,8105,20,0,3355,324,1,1,1241,456,2,1,1897,40,2,1,524
random_v1_60,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239450,71641,71641,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_60,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_60,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1400976,71641,128885,112464,8105,20,0,3355,324,1,1,1241,456,2,1,1897,40,2,1,524
random_v1_60,random_v1,train,E->C|evm|fund:ec,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_60,random_v1,train,E->A|evm|fund:ea,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1193638,67334,67334,59539,7753,11,0,1984,228,1,1,885,228,1,1,885,4,1,1,224
random_v1_60,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1469700,75948,133204,112464,8201,23,0,3619,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_60,random_v1,train,E->B|evm|fund:eb,CTLCOnly,multi-level,2,1|1,2,1,1,1284906,72862,129972,112508,7379,16,0,2352,388,1,1,1475,520,2,1,2121,40,2,1,534
random_v1_61,random_v1,train,D->F|evm|fund:df,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_61,random_v1,train,G->A|evm|fund:ga,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_61,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_61,random_v1,train,C->D|evm|fund:cd,CTLCOnly,multi-level,3,1|1|1,3,1,2,1422965,68747,169982,148367,7603,22,0,3242,292,1,1,1134,652,3,1,2767,76,3,1,839
random_v1_61,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1169699,77013,77013,59561,7187,11,0,1550,484,1,1,1816,484,1,1,1816,4,1,1,229
random_v1_61,random_v1,train,E->F|evm|fund:ef,CTLCOnly,single-level,1,1,1,1,0,1146799,72862,72862,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_61,random_v1,train,B->C|evm|fund:bc,CTLCOnly,multi-level,3,1|1|1,3,1,2,1491737,72874,174098,148367,7699,25,0,3506,388,1,1,1475,748,3,1,3108,76,3,1,839
random_v1_61,random_v1,train,E->B|evm|fund:eb,CTLCOnly,multi-level,2,1|1,2,1,1,1353642,77013,138239,112508,7475,19,0,2616,484,1,1,1816,712,2,1,2803,40,2,1,534
random_v1_61,random_v1,train,F->G|evm|fund:fg,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_62,random_v1,train,E->A|evm|fund:ea,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_62,random_v1,train,C->D|evm|fund:cd,CTLCOnly,single-level,1,1,1,1,0,1146811,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_62,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_62,random_v1,train,B->C|evm|fund:bc,CTLCOnly,single-level,1,1,1,1,0,1169711,77013,77013,59561,7187,11,0,1550,484,1,1,1816,484,1,1,1816,4,1,1,229
random_v1_63,random_v1,train,C->F|evm|fund:cf,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_63,random_v1,train,B->D|evm|fund:bd,CTLCMultipleEdges,multi-level+multi-option,3,2|2|2,6,2,2,1884260,75948,173372,148301,8905,41,0,6216,420,1,1,1597,684,3,1,2909,76,3,1,824
random_v1_63,random_v1,train,D->F|evm|fund:df,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_63,random_v1,train,C->D|evm|fund:cd,CTLCOnly,multi-level,2,1|1,2,1,1,1284894,72874,129972,112508,7379,16,0,2352,388,1,1,1475,520,2,1,2121,40,2,1,534
random_v1_63,random_v1,train,E->C|evm|fund:ec,CTLCOnly,multi-level,2,1|1,2,1,1,1284894,72874,129972,112508,7379,16,0,2352,388,1,1,1475,520,2,1,2121,40,2,1,534
random_v1_63,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_63,random_v1,train,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_63,random_v1,train,D->E|evm|fund:de,CTLCOnly,multi-level,2,1|1,2,1,1,1284906,72874,129972,112508,7379,16,0,2352,388,1,1,1475,520,2,1,2121,40,2,1,534
random_v1_63,random_v1,train,E->F|evm|fund:ef,CTLCOnly,single-level,1,1,1,1,0,1123899,68735,68735,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_63,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,3,2|2|2,6,2,2,1884272,75948,173372,148301,8905,41,0,6216,420,1,1,1597,684,3,1,2909,76,3,1,824
random_v1_64,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_64,random_v1,train,C->B|evm|fund:cb,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_64,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239450,71641,71641,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_64,random_v1,train,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_64,random_v1,train,D->C|evm|fund:dc,CTLCOnly,single-level,1,1,1,1,0,1146799,72874,72874,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_64,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285286,75948,75948,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_65,random_v1,train,E->G|evm|fund:eg,CTLCOnly,single-level,1,1,1,1,0,1123887,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_65,random_v1,train,G->A|evm|fund:ga,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_65,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,multi-level+multi-option,2,2|1,3,2,1,1446812,75948,133204,112464,8169,22,0,3531,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_65,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,3,1|2|1,4,2,2,1654126,75948,173372,148301,8521,31,0,4902,420,1,1,1597,684,3,1,2909,76,3,1,824
random_v1_65,random_v1,train,D->G|evm|fund:dg,CTLCOnly,single-level,1,1,1,1,0,1123899,68735,68735,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_65,random_v1,train,F->C|evm|fund:fc,CTLCOnly,multi-level,2,1|1,2,1,1,1330730,77013,134123,112508,7443,18,0,2528,484,1,1,1816,616,2,1,2462,40,2,1,534
random_v1_65,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_65,random_v1,train,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_65,random_v1,train,E->F|evm|fund:ef,CTLCOnly,multi-level,3,1|1|1,3,1,2,1400101,68747,169970,148367,7571,21,0,3154,292,1,1,1134,652,3,1,2767,76,3,1,839
random_v1_65,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,3,1|2|1,4,2,2,1745786,80267,177680,148301,8649,35,0,5254,516,1,1,1953,780,3,1,3265,76,3,1,824
random_v1_65,random_v1,train,F->G|evm|fund:fg,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_65,random_v1,train,B->G|evm|fund:bg,CTLCOnly,single-level,1,1,1,1,0,1123887,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_66,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285286,75948,75948,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_66,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,single-level+multi-option,1,4,4,4,0,1561256,80267,80267,59539,8329,27,0,3826,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_66,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_66,random_v1,train,E->F|evm|fund:ef,CTLCOnly,single-level,1,1,1,1,0,1123899,68735,68735,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_66,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,single-level+multi-option,1,4,4,4,0,1652892,84598,84598,59539,8457,31,0,4178,612,1,1,2309,612,1,1,2309,4,1,1,224
random_v1_67,random_v1,train,G->A|evm|fund:ga,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_67,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,single-level+multi-option,1,3,3,3,0,1514937,84598,84598,59539,8233,25,0,3433,612,1,1,2309,612,1,1,2309,4,1,1,224
random_v1_67,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1169723,77013,77013,59561,7187,11,0,1550,484,1,1,1816,484,1,1,1816,4,1,1,229
random_v1_67,random_v1,train,C->E|evm|fund:ce,CTLCOnly,single-level,1,1,1,1,0,1169723,77013,77013,59561,7187,11,0,1550,484,1,1,1816,484,1,1,1816,4,1,1,229
random_v1_67,random_v1,train,D->C|evm|fund:dc,CTLCOnly,single-level,1,1,1,1,0,1192611,81164,81164,59561,7219,12,0,1638,580,1,1,2157,580,1,1,2157,4,1,1,229
random_v1_67,random_v1,train,E->F|evm|fund:ef,CTLCOnly,single-level,1,1,1,1,0,1146811,72862,72862,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_67,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,1|3,4,3,1,1768063,84598,141843,112464,8649,36,0,4980,612,1,1,2309,744,2,1,2965,40,2,1,524
random_v1_67,random_v1,train,F->G|evm|fund:fg,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_67,random_v1,train,B->E|evm|fund:be,CTLCOnly,single-level,1,1,1,1,0,1169699,77013,77013,59561,7187,11,0,1550,484,1,1,1816,484,1,1,1816,4,1,1,229
random_v1_68,random_v1,train,B->D|evm|fund:bd,CTLCMultipleEdges,single-level+multi-option,1,3,3,3,0,1446165,80267,80267,59539,8137,22,0,3169,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_68,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,single-level+multi-option,1,3,3,3,0,1377453,75948,75948,59539,8041,19,0,2905,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_68,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,single-level+multi-option,1,6,6,6,0,1791390,80267,80267,59539,8713,37,0,5140,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_68,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_68,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,single-level+multi-option,1,6,6,6,0,1928862,84598,84598,59539,8905,43,0,5668,612,1,1,2309,612,1,1,2309,4,1,1,224
random_v1_68,random_v1,train,E->F|evm|fund:ef,CTLCMultipleEdges,single-level+multi-option,1,3,3,3,0,1308717,71629,71629,59539,7945,16,0,2641,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_69,random_v1,train,E->A|evm|fund:ea,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_69,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,2|1,3,2,1,1378064,71641,128885,112464,8073,19,0,3267,324,1,1,1241,456,2,1,1897,40,2,1,524
random_v1_69,random_v1,train,D->E|evm|fund:de,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_69,random_v1,train,D->A|evm|fund:da,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1193626,67334,67334,59539,7753,11,0,1984,228,1,1,885,228,1,1,885,4,1,1,224
random_v1_69,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,2|1,3,2,1,1446800,75948,133204,112464,8169,22,0,3531,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_7,random_v1,train,G->B|evm|fund:gb,CTLCMultipleEdges,multi-level+multi-option,2,2|2,4,2,1,1561879,75948,133192,112464,8361,27,0,4188,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_7,random_v1,train,G->A|evm|fund:ga,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_7,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,multi-level+multi-option,4,1|6|4|12,23,12,3,4506588,75948,213517,184138,13129,155,0,20299,420,1,1,1597,816,4,1,3565,112,4,1,1124
random_v1_7,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_7,random_v1,train,F->B|evm|fund:fb,CTLCMultipleEdges,multi-level+multi-option,3,1|2|1,4,2,2,1677014,75948,177680,148301,8553,32,0,4990,420,1,1,1597,780,3,1,3265,76,3,1,824
random_v1_7,random_v1,train,C->A|evm|fund:ca,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_7,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,3,1|1|6,8,6,2,2206082,71641,173372,148301,9417,55,0,7882,324,1,1,1241,684,3,1,2909,76,3,1,824
random_v1_7,random_v1,train,F->G|evm|fund:fg,CTLCMultipleEdges,multi-level+multi-option,3,3|6|6,15,6,2,2920290,71641,173372,148301,10633,86,0,12129,324,1,1,1241,684,3,1,2909,76,3,1,824
random_v1_7,random_v1,train,B->E|evm|fund:be,CTLCMultipleEdges,multi-level+multi-option,2,1|6,7,6,1,1930016,75948,133204,112464,8969,43,0,6247,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_7,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,4,1|1|1|6,9,6,3,2505211,71641,213517,184138,9897,68,0,9605,324,1,1,1241,816,4,1,3565,112,4,1,1124
random_v1_7,random_v1,train,E->F|evm|fund:ef,CTLCMultipleEdges,multi-level+multi-option,4,6|2|14|12,34,14,3,5887590,75936,213517,184138,15401,215,0,27966,420,1,1,1597,816,4,1,3565,112,4,1,1124
random_v1_7,random_v1,train,E->G|evm|fund:eg,CTLCMultipleEdges,multi-level+multi-option,3,1|2|2,5,2,2,1769169,71641,173372,148301,8713,36,0,5559,324,1,1,1241,684,3,1,2909,76,3,1,824
random_v1_70,random_v1,train,C->F|evm|fund:cf,CTLCOnly,single-level,1,1,1,1,0,1123887,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_70,random_v1,train,D->F|evm|fund:df,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_70,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1285274,75948,75948,59539,7881,15,0,2336,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_70,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1469700,75948,133204,112464,8201,23,0,3619,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_70,random_v1,train,E->D|evm|fund:ed,CTLCOnly,single-level,1,1,1,1,0,1146811,72862,72862,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_70,random_v1,train,F->A|evm|fund:fa,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_70,random_v1,train,B->E|evm|fund:be,CTLCMultipleEdges,multi-level+multi-option,2,2|1,3,2,1,1446800,75948,133192,112464,8169,22,0,3531,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_70,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,3,1|1|2,4,2,2,1677038,75948,173372,148301,8553,32,0,4990,420,1,1,1597,684,3,1,2909,76,3,1,824
random_v1_70,random_v1,train,C->B|evm|fund:cb,CTLCMultipleEdges,multi-level+multi-option,2,2|1,3,2,1,1515524,80267,137535,112464,8265,25,0,3795,516,1,1,1953,648,2,1,2609,40,2,1,524
random_v1_70,random_v1,train,E->F|evm|fund:ef,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239450,71629,71629,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_71,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,multi-level+multi-option,2,2|1,3,2,1,1378064,71641,128873,112464,8073,19,0,3267,324,1,1,1241,456,2,1,1897,40,2,1,524
random_v1_71,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,multi-level+multi-option,2,4|2,6,4,1,1746129,75948,133204,112464,8681,35,0,5326,420,1,1,1597,552,2,1,2253,40,2,1,524
random_v1_71,random_v1,train,B->A|evm|fund:ba,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_71,random_v1,train,E->A|evm|fund:ea,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1193638,67334,67334,59539,7753,11,0,1984,228,1,1,885,228,1,1,885,4,1,1,224
random_v1_71,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,single-level+multi-option,1,4,4,4,0,1561244,80267,80267,59539,8329,27,0,3826,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_71,random_v1,train,E->B|evm|fund:eb,CTLCOnly,single-level,1,1,1,1,0,1123899,68735,68735,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_72,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1239438,71641,71641,59539,7817,13,0,2160,324,1,1,1241,324,1,1,1241,4,1,1,224
random_v1_72,random_v1,train,D->A|evm|fund:da,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1193638,67334,67334,59539,7753,11,0,1984,228,1,1,885,228,1,1,885,4,1,1,224
random_v1_72,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,single-level+multi-option,1,4,4,4,0,1469584,75948,75948,59539,8201,23,0,3474,420,1,1,1597,420,1,1,1597,4,1,1,224
random_v1_73,random_v1,train,D->A|evm|fund:da,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_73,random_v1,train,C->D|evm|fund:cd,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_73,random_v1,train,C->A|evm|fund:ca,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_73,random_v1,train,B->D|evm|fund:bd,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_73,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,2|2,4,2,1,1470219,71641,128885,112464,8233,23,0,3836,324,1,1,1241,456,2,1,1897,40,2,1,524
random_v1_74,random_v1,train,G->A|evm|fund:ga,CTLCOnly,single-level,1,1,1,1,0,1100975,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_74,random_v1,train,D->E|evm|fund:de,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1331074,80267,80267,59539,7945,17,0,2512,516,1,1,1953,516,1,1,1953,4,1,1,224
random_v1_74,random_v1,train,C->A|evm|fund:ca,CTLCOnly,single-level,1,1,1,1,0,1100987,64620,64620,59561,7091,8,0,1286,196,1,1,793,196,1,1,793,4,1,1,229
random_v1_74,random_v1,train,C->D|evm|fund:cd,CTLCMultipleEdges,single-level+multi-option,1,2,2,2,0,1376898,84598,84598,59539,8009,19,0,2688,612,1,1,2309,612,1,1,2309,4,1,1,224
random_v1_74,random_v1,train,D->C|evm|fund:dc,CTLCOnly,single-level,1,1,1,1,0,1123875,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_74,random_v1,train,E->F|evm|fund:ef,CTLCOnly,single-level,1,1,1,1,0,1146811,72862,72862,59561,7155,10,0,1462,388,1,1,1475,388,1,1,1475,4,1,1,229
random_v1_74,random_v1,train,B->C|evm|fund:bc,CTLCMultipleEdges,multi-level+multi-option,2,1|2,3,2,1,1538448,71641,141843,112464,8297,26,0,3883,324,1,1,1241,744,2,1,2965,40,2,1,524
random_v1_74,random_v1,train,F->G|evm|fund:fg,CTLCOnly,single-level,1,1,1,1,0,1123899,68747,68747,59561,7123,9,0,1374,292,1,1,1134,292,1,1,1134,4,1,1,229
random_v1_75,random_v1,train,C->D|evm|fund:cd,CTLCOnly,single-level,1,1,1,1,0,1169723,77013,77013,59561,7187,11,0,1550,484,1,1,1816,484,1,1,1816,4,1,1,229
